alpha,beta,chain
-0.21817207,0.1994816,chain_2
-0.1894455,0.115975745,chain_2
-0.20907211,0.18191129,chain_2
-0.23050308,0.20078252,chain_2
-0.23221588,0.19540156,chain_2
-0.24879646,0.2102849,chain_2
-0.23447418,0.17463614,chain_2
-0.20659637,0.19536133,chain_2
-0.21556664,0.18692839,chain_2
-0.2209034,0.1716285,chain_2
-0.22262192,0.20961626,chain_2
-0.21009636,0.1815493,chain_2
-0.22011948,0.14329629,chain_2
-0.21915627,0.16234054,chain_2
-0.22142792,0.17962292,chain_2
-0.21738052,0.1585964,chain_2
-0.18956947,0.16476995,chain_2
-0.18490028,0.15178917,chain_2
-0.20726585,0.16041154,chain_2
-0.26379204,0.20537724,chain_2
-0.20772171,0.13925642,chain_2
-0.20685196,0.1900883,chain_2
-0.20403671,0.16483204,chain_2
-0.21884537,0.15798743,chain_2
-0.20381927,0.17491609,chain_2
-0.23124695,0.2137068,chain_2
-0.19485092,0.16356742,chain_2
-0.19415855,0.14690161,chain_2
-0.22653961,0.17093524,chain_2
-0.2086792,0.19517249,chain_2
-0.21125412,0.14695852,chain_2
-0.1872139,0.12909263,chain_2
-0.19545174,0.16451846,chain_2
-0.20989227,0.20259537,chain_2
-0.2414608,0.2165836,chain_2
-0.20478058,0.17361788,chain_2
-0.23096466,0.19741426,chain_2
-0.2262516,0.1807271,chain_2
-0.24166107,0.17789768,chain_2
-0.23210144,0.21285875,chain_2
-0.22384262,0.17715952,chain_2
-0.19075012,0.16640355,chain_2
-0.22617531,0.18493584,chain_2
-0.23249817,0.20779558,chain_2
-0.2327652,0.18666996,chain_2
-0.23350334,0.17918909,chain_2
-0.21920013,0.20739387,chain_2
-0.19842911,0.17277017,chain_2
-0.1876831,0.16028637,chain_2
-0.22978783,0.21976413,chain_3
-0.22492218,0.17498091,chain_3
-0.22902107,0.19116035,chain_3
-0.19173622,0.16134271,chain_3
-0.2368927,0.19254766,chain_3
-0.20584297,0.15690334,chain_3
-0.21776009,0.17438903,chain_3
-0.22422028,0.18347622,chain_3
-0.24155235,0.21250372,chain_3
-0.22738457,0.17238417,chain_3
-0.20459747,0.15919454,chain_3
-0.22728539,0.20534745,chain_3
-0.25613022,0.20827313,chain_3
-0.1825676,0.17311822,chain_3
-0.19620705,0.20682624,chain_3
-0.19775009,0.18956938,chain_3
-0.21365356,0.15396518,chain_3
-0.18876266,0.16762425,chain_3
-0.20925331,0.17717035,chain_3
-0.21098709,0.15095806,chain_3
-0.19212532,0.15667614,chain_3
-0.19548988,0.16623513,chain_3
-0.23745537,0.19893232,chain_3
-0.19085121,0.16546261,chain_3
-0.24419022,0.15593225,chain_3
-0.23909569,0.18580133,chain_3
-0.17180634,0.18230782,chain_3
-0.21621895,0.16230829,chain_3
-0.21642303,0.14895576,chain_3
-0.17570686,0.1483487,chain_3
-0.23467255,0.20413339,chain_3
-0.17039108,0.15585922,chain_3
-0.24110413,0.17449628,chain_3
-0.24227333,0.17023307,chain_3
-0.21668625,0.17603467,chain_3
-0.22247696,0.22410668,chain_3
-0.22852516,0.18617588,chain_3
-0.21588326,0.17738025,chain_3
-0.22515297,0.19254231,chain_3
-0.18039513,0.16091101,chain_3
-0.21162605,0.18735386,chain_3
-0.21302414,0.16822296,chain_3
-0.19683075,0.18340297,chain_3
-0.21891785,0.16501126,chain_3
-0.23558044,0.17350085,chain_3
-0.2256012,0.21294904,chain_3
-0.21864891,0.1834878,chain_3
-0.20726585,0.18836531,chain_3
-0.21895409,0.18979098,chain_3
-0.24258614,0.16781367,chain_3
-0.20830727,0.16745894,chain_3
-0.22101212,0.18265225,chain_3
-0.2111454,0.17448568,chain_3
-0.19829941,0.15977591,chain_3
-0.22723961,0.18867858,chain_3
-0.22217941,0.19384769,chain_3
-0.22577477,0.18063469,chain_3
-0.24828339,0.18708733,chain_3
-0.23578644,0.19980708,chain_3
-0.21398926,0.18979198,chain_3
-0.21411133,0.20025782,chain_3
-0.18251419,0.13079683,chain_3
-0.22368431,0.19121131,chain_3
-0.21228218,0.19115745,chain_3
-0.22042847,0.19328879,chain_3
-0.23765755,0.18904528,chain_3
-0.23187065,0.19022012,chain_3
-0.19111252,0.18214354,chain_3
-0.20920753,0.1588768,chain_3
-0.21673203,0.15253454,chain_3
-0.23204994,0.19903567,chain_3
-0.21604538,0.17611524,chain_3
-0.24753952,0.20845412,chain_3
-0.21515083,0.18330845,chain_3
-0.20289993,0.17290969,chain_3
-0.21026039,0.19045071,chain_3
-0.2115326,0.1600648,chain_3
-0.23192596,0.1996388,chain_3
-0.227314,0.19003598,chain_3
-0.21662712,0.17753723,chain_3
-0.22447586,0.19327195,chain_3
-0.25006104,0.18014798,chain_3
-0.22800255,0.17892887,chain_3
-0.20620918,0.20170058,chain_3
-0.18963242,0.15956216,chain_3
-0.23379326,0.1894244,chain_3
-0.22706795,0.2051137,chain_3
-0.20045853,0.17064859,chain_3
-0.20776749,0.15733823,chain_3
-0.21850395,0.20308718,chain_3
-0.20335579,0.17509809,chain_3
-0.21828079,0.15670946,chain_3
-0.19207764,0.18138817,chain_3
-0.19290924,0.14681298,chain_3
-0.21679878,0.20299166,chain_3
-0.23966789,0.20704621,chain_3
-0.20278358,0.16693391,chain_3
-0.21137047,0.15472998,chain_3
-0.22286034,0.19765395,chain_3
-0.19250488,0.12229694,chain_3
-0.21455765,0.16280065,chain_3
-0.20749283,0.14402589,chain_3
-0.20291328,0.16139805,chain_3
-0.21891785,0.17210074,chain_3
-0.22725677,0.19405527,chain_3
-0.21424103,0.17479335,chain_3
-0.19358253,0.12656151,chain_3
-0.24159431,0.17709793,chain_3
-0.21152115,0.19885999,chain_3
-0.20772934,0.15814817,chain_3
-0.22742271,0.20210847,chain_3
-0.24520683,0.18343304,chain_3
-0.2481575,0.19613034,chain_3
-0.20639801,0.20452192,chain_3
-0.2188797,0.19384298,chain_3
-0.20235634,0.15529393,chain_3
-0.24073601,0.20162751,chain_3
-0.1966343,0.16212237,chain_3
-0.23130798,0.17620239,chain_3
-0.20816231,0.19518884,chain_3
-0.23111725,0.15594846,chain_3
-0.21876526,0.17488284,chain_3
-0.2091732,0.17776272,chain_3
-0.22633934,0.18639624,chain_3
-0.22309875,0.20098534,chain_3
-0.2386055,0.19623818,chain_3
-0.2018795,0.17090225,chain_3
-0.21442413,0.19071311,chain_3
-0.20493698,0.19784628,chain_3
-0.19422913,0.15593122,chain_3
-0.22066307,0.20382592,chain_3
-0.23032379,0.18646239,chain_3
-0.18502235,0.16204658,chain_3
-0.22374153,0.17681433,chain_3
-0.20874214,0.14388315,chain_3
-0.2284069,0.15611626,chain_3
-0.20396233,0.18656395,chain_3
-0.23908615,0.19495343,chain_3
-0.20560646,0.1742111,chain_3
-0.21498299,0.16446832,chain_3
-0.22548485,0.17984462,chain_3
-0.20867538,0.16520672,chain_3
-0.22351837,0.16687901,chain_3
-0.21406364,0.18208285,chain_3
-0.21506882,0.14343716,chain_3
-0.20079803,0.15404913,chain_3
-0.19567871,0.15663145,chain_3
-0.23511124,0.24193999,chain_3
-0.2830944,0.21759744,chain_3
-0.21452904,0.1814614,chain_3
-0.20743942,0.19306941,chain_3
-0.21095657,0.16273591,chain_3
-0.2000351,0.18463749,chain_3
-0.2298317,0.20583594,chain_3
-0.20269012,0.17417817,chain_3
-0.23303223,0.19481409,chain_3
-0.22519875,0.20973787,chain_3
-0.21637917,0.16031629,chain_3
-0.18470764,0.17929038,chain_3
-0.20541191,0.16072415,chain_3
-0.23825836,0.17421754,chain_3
-0.20550346,0.14954402,chain_3
-0.23900795,0.17101717,chain_3
-0.22783089,0.14880589,chain_3
-0.21166229,0.17406867,chain_3
-0.22194862,0.2076145,chain_3
-0.21826553,0.18853615,chain_3
-0.19073868,0.15644942,chain_3
-0.21260071,0.19519249,chain_3
-0.23731804,0.19562352,chain_3
-0.22479248,0.22240166,chain_3
-0.19361877,0.15834895,chain_3
-0.22768974,0.17940444,chain_3
-0.23397255,0.19986466,chain_3
-0.21729279,0.18159626,chain_3
-0.22667694,0.17384082,chain_3
-0.22161674,0.2007995,chain_3
-0.2191639,0.16012925,chain_3
-0.22230339,0.18681608,chain_3
-0.20270157,0.1668005,chain_3
-0.23077011,0.21092167,chain_3
-0.20689392,0.17745742,chain_3
-0.2099514,0.17878787,chain_3
-0.24051285,0.20170712,chain_3
-0.1964531,0.20012234,chain_3
-0.20178032,0.14155254,chain_3
-0.19231606,0.17584369,chain_3
-0.18678284,0.14885394,chain_3
-0.22429276,0.1735576,chain_3
-0.21895409,0.16383044,chain_3
-0.20077324,0.18023275,chain_3
-0.20916176,0.19090165,chain_3
-0.22206306,0.21915063,chain_3
-0.20858955,0.16305475,chain_3
-0.20170212,0.1889216,chain_3
-0.22724342,0.15599544,chain_3
-0.20395279,0.17940709,chain_3
-0.21831322,0.21448994,chain_3
-0.23653984,0.17720005,chain_3
-0.19845581,0.1427975,chain_3
-0.2002449,0.16534114,chain_3
-0.18859291,0.1471739,chain_3
-0.20673752,0.16881841,chain_3
-0.22272682,0.20705347,chain_3
-0.22558594,0.20141649,chain_3
-0.194664,0.16205762,chain_3
-0.23739052,0.1825192,chain_3
-0.22759247,0.17780161,chain_3
-0.2154522,0.19210611,chain_3
-0.21221733,0.18425745,chain_3
-0.21063995,0.15967312,chain_3
-0.22359657,0.13055788,chain_3
-0.25548744,0.19747159,chain_3
-0.22188377,0.22284903,chain_3
-0.22144508,0.16793464,chain_3
-0.21120453,0.17907214,chain_3
-0.19438744,0.15426938,chain_3
-0.21420479,0.16458523,chain_3
-0.19964027,0.16861923,chain_3
-0.20034409,0.17846835,chain_3
-0.22510147,0.17327735,chain_3
-0.19382286,0.1383937,chain_3
-0.2170105,0.19874592,chain_3
-0.23274994,0.21233073,chain_3
-0.21388817,0.17902298,chain_3
-0.20650673,0.15144733,chain_3
-0.24647713,0.19578764,chain_3
-0.20732498,0.1889209,chain_3
-0.23223114,0.18754418,chain_3
-0.22100067,0.20180336,chain_3
-0.203928,0.16471043,chain_3
-0.22156525,0.18487208,chain_3
-0.21757317,0.1825788,chain_3
-0.22328377,0.23549958,chain_3
-0.19907951,0.16697364,chain_3
-0.24496269,0.22964199,chain_3
-0.21362114,0.16966797,chain_3
-0.20396996,0.19467708,chain_3
-0.22803307,0.21903832,chain_3
-0.18949509,0.1530293,chain_3
-0.20575523,0.1628771,chain_3
-0.2070713,0.19512919,chain_3
-0.22847176,0.18220435,chain_3
-0.26925278,0.25321838,chain_3
-0.2071209,0.14309293,chain_3
-0.19882774,0.17265211,chain_3
-0.20108795,0.18427368,chain_3
-0.23892593,0.18539934,chain_3
-0.20841789,0.15103321,chain_3
-0.20084953,0.17299391,chain_3
-0.15729332,0.14016904,chain_3
-0.20710564,0.14472811,chain_3
-0.20545006,0.20016523,chain_3
-0.23637962,0.19509634,chain_3
-0.22651291,0.19652689,chain_3
-0.2401371,0.19929537,chain_3
-0.21930885,0.15804614,chain_3
-0.20525742,0.16335578,chain_3
-0.25434494,0.20075943,chain_3
-0.20895958,0.1877115,chain_3
-0.2164936,0.16724639,chain_3
-0.21985817,0.18634178,chain_3
-0.22508049,0.17507447,chain_3
-0.20491982,0.16815083,chain_3
-0.2266922,0.16968016,chain_3
-0.2083664,0.17493573,chain_3
-0.21061707,0.19202583,chain_3
-0.20691872,0.18011642,chain_3
-0.2212944,0.15410571,chain_3
-0.18910027,0.18922304,chain_3
-0.22516823,0.1715825,chain_3
-0.22831917,0.17712672,chain_3
-0.20733833,0.19787385,chain_3
-0.20310211,0.15789293,chain_3
-0.22562218,0.16950572,chain_3
-0.20051575,0.15481234,chain_3
-0.22750664,0.1991283,chain_3
-0.23365402,0.20914158,chain_3
-0.18771935,0.15822156,chain_3
-0.22550774,0.17437226,chain_3
-0.21159554,0.18477683,chain_3
-0.19924545,0.17380364,chain_3
-0.25583458,0.20655268,chain_3
-0.21082687,0.18170491,chain_3
-0.20766449,0.18570627,chain_3
-0.22697449,0.19719386,chain_3
-0.2246933,0.20589788,chain_3
-0.21372223,0.16809264,chain_3
-0.21957207,0.18128532,chain_3
-0.24487495,0.1859095,chain_3
-0.20002365,0.14818978,chain_3
-0.24176979,0.20044394,chain_3
-0.21302032,0.16519567,chain_3
-0.19922829,0.16675507,chain_3
-0.23470306,0.17860045,chain_3
-0.19839668,0.1327299,chain_3
-0.22439384,0.1741757,chain_3
-0.19200325,0.15433156,chain_3
-0.20469475,0.19709846,chain_3
-0.2141571,0.20803447,chain_3
-0.2129097,0.19651917,chain_3
-0.22887611,0.20503524,chain_3
-0.21267891,0.16564988,chain_3
-0.21464157,0.15025875,chain_3
-0.22986603,0.17071511,chain_3
-0.21478653,0.18201879,chain_3
-0.22076988,0.19940875,chain_3
-0.18876266,0.14759031,chain_3
-0.19003296,0.14878374,chain_3
-0.22418976,0.17796785,chain_3
-0.21788216,0.17052776,chain_3
-0.21569824,0.17661518,chain_3
-0.17993927,0.15534332,chain_3
-0.20468712,0.1808858,chain_3
-0.21947098,0.17032067,chain_3
-0.21806717,0.17063394,chain_3
-0.20808792,0.19934525,chain_3
-0.21794891,0.19786862,chain_3
-0.196352,0.2142031,chain_3
-0.21568298,0.17839274,chain_3
-0.19098854,0.16801976,chain_3
-0.24356079,0.19095066,chain_3
-0.17555809,0.14677337,chain_3
-0.21719551,0.18029402,chain_3
-0.22860909,0.17156565,chain_3
-0.22128677,0.18046673,chain_3
-0.20057106,0.17306803,chain_3
-0.20463753,0.1716419,chain_3
-0.19634438,0.15977086,chain_3
-0.22732925,0.18528034,chain_3
-0.21442032,0.19001076,chain_3
-0.17646408,0.15310575,chain_3
-0.21578598,0.1654836,chain_3
-0.22566032,0.23362537,chain_3
-0.19639587,0.16183016,chain_3
-0.23552322,0.20376302,chain_3
-0.23108101,0.17332603,chain_3
-0.21481133,0.17319305,chain_3
-0.18762589,0.16520542,chain_3
-0.19005394,0.16971698,chain_3
-0.23410988,0.17726961,chain_3
-0.21069717,0.20053288,chain_3
-0.21686172,0.196362,chain_3
-0.19951057,0.161414,chain_3
-0.19047928,0.18146986,chain_3
-0.22947884,0.18773127,chain_3
-0.20891953,0.17170702,chain_3
-0.20838928,0.19217576,chain_3
-0.22192955,0.15833665,chain_3
-0.21475792,0.160293,chain_3
-0.2154293,0.18738589,chain_3
-0.19587898,0.18547897,chain_3
-0.18208504,0.15970556,chain_3
-0.20833015,0.1766581,chain_3
-0.1980362,0.16773844,chain_3
-0.22776413,0.16842753,chain_3
-0.21411705,0.17864051,chain_3
-0.22807312,0.17502016,chain_3
-0.22776985,0.21142703,chain_3
-0.2065773,0.18026826,chain_3
-0.22623825,0.18558858,chain_3
-0.22117424,0.14982037,chain_3
-0.2501545,0.19104452,chain_3
-0.20488358,0.17184827,chain_3
-0.22249794,0.17284971,chain_3
-0.21056938,0.18636036,chain_3
-0.22812462,0.22552261,chain_3
-0.20182037,0.17260252,chain_3
-0.18059921,0.15110946,chain_3
-0.19386482,0.19544293,chain_3
-0.20296097,0.16848756,chain_3
-0.25051498,0.19990215,chain_3
-0.2576313,0.26671657,chain_3
-0.20682716,0.20500082,chain_3
-0.1988678,0.17676288,chain_3
-0.20414162,0.17113386,chain_3
-0.2066555,0.15183555,chain_3
-0.19848824,0.18803032,chain_3
-0.20064163,0.17899525,chain_3
-0.20988083,0.1554158,chain_3
-0.24517822,0.17418104,chain_3
-0.21702194,0.17019983,chain_3
-0.22997093,0.17551528,chain_3
-0.20288086,0.18484241,chain_3
-0.17972183,0.167665,chain_3
-0.19404793,0.17826788,chain_3
-0.21872711,0.1832424,chain_3
-0.2222004,0.2021457,chain_3
-0.22961998,0.20343637,chain_3
-0.22468948,0.18406369,chain_3
-0.19944,0.16127282,chain_3
-0.2224617,0.203385,chain_3
-0.21598053,0.16964516,chain_3
-0.20545387,0.19907513,chain_3
-0.20078468,0.16143048,chain_3
-0.22209358,0.16744855,chain_3
-0.22510147,0.18888037,chain_3
-0.23187637,0.20224646,chain_3
-0.22465515,0.19001395,chain_3
-0.20427132,0.16357738,chain_3
-0.22573471,0.16642916,chain_3
-0.22248459,0.20015801,chain_3
-0.21472168,0.20001851,chain_3
-0.2064476,0.18500838,chain_3
-0.22440147,0.19517499,chain_3
-0.25876427,0.20742042,chain_3
-0.23521233,0.20306438,chain_3
-0.19208908,0.16368277,chain_3
-0.2155037,0.2042755,chain_3
-0.22239304,0.20173953,chain_3
-0.19796944,0.15976813,chain_3
-0.22763443,0.19979878,chain_3
-0.22834206,0.14045331,chain_3
-0.21989441,0.18027057,chain_3
-0.2075634,0.1935884,chain_3
-0.2041893,0.16687572,chain_3
-0.2280674,0.17105216,chain_3
-0.20357895,0.18422729,chain_3
-0.21325493,0.20187993,chain_3
-0.218853,0.164243,chain_3
-0.22961235,0.20806268,chain_3
-0.22932816,0.18453367,chain_3
-0.19756699,0.169781,chain_3
-0.21254158,0.21374886,chain_3
-0.20637512,0.1772532,chain_3
-0.23728943,0.21301447,chain_3
-0.21348381,0.18697618,chain_3
-0.21956825,0.20878516,chain_3
-0.1993866,0.18536748,chain_3
-0.2155819,0.17646834,chain_3
-0.20639801,0.17760539,chain_3
-0.2073803,0.16594276,chain_3
-0.22265053,0.20223688,chain_3
-0.21001816,0.16952367,chain_3
-0.23722458,0.18481492,chain_3
-0.21560478,0.1738272,chain_3
-0.21562576,0.19221671,chain_3
-0.21422195,0.19569208,chain_3
-0.20619392,0.18464632,chain_3
-0.22653389,0.16743767,chain_3
-0.23770142,0.19812962,chain_3
-0.23109627,0.17389275,chain_3
-0.21015549,0.18606511,chain_3
-0.21981812,0.19602293,chain_3
-0.19691658,0.13982962,chain_3
-0.21879768,0.17989482,chain_3
-0.22818184,0.16742592,chain_3
-0.2136898,0.1569028,chain_3
-0.20187187,0.17878105,chain_3
-0.22937393,0.1919984,chain_3
-0.17436981,0.17186539,chain_3
-0.22813797,0.21032955,chain_3
-0.21187782,0.1585996,chain_3
-0.21841812,0.16215846,chain_3
-0.21033478,0.18360573,chain_3
-0.20972061,0.16823982,chain_3
-0.22183228,0.16591868,chain_3
-0.21778107,0.18450671,chain_3
-0.21362877,0.15819544,chain_3
-0.24461555,0.20198369,chain_3
-0.21388817,0.14524344,chain_3
-0.21205711,0.16815537,chain_3
-0.20671463,0.17253259,chain_3
-0.22729301,0.19351168,chain_3
-0.22354889,0.20545557,chain_3
-0.2038765,0.17188837,chain_3
-0.18994522,0.15792656,chain_3
-0.21707726,0.1682379,chain_3
-0.20578575,0.17333765,chain_3
-0.19130135,0.16103698,chain_3
-0.22268486,0.19207273,chain_3
-0.22397804,0.17793754,chain_3
-0.22324753,0.20717318,chain_3
-0.2197361,0.18326704,chain_3
-0.22789192,0.20225646,chain_3
-0.20956802,0.17024982,chain_3
-0.21092224,0.18509075,chain_3
-0.19447517,0.16774069,chain_3
-0.23568916,0.16301748,chain_3
-0.19928169,0.1629814,chain_3
-0.25527,0.1732192,chain_3
-0.19462395,0.14319018,chain_3
-0.22398376,0.17114766,chain_3
-0.21708488,0.19653207,chain_3
-0.22370529,0.20844214,chain_3
-0.22325897,0.18776521,chain_3
-0.22386551,0.2141614,chain_3
-0.20627213,0.17945853,chain_3
-0.19795609,0.18758845,chain_3
-0.22138405,0.17801061,chain_3
-0.21177483,0.20985904,chain_3
-0.25296783,0.21673721,chain_3
-0.21856308,0.17618108,chain_3
-0.20771599,0.17690781,chain_3
-0.21679115,0.16322228,chain_3
-0.19532204,0.1559151,chain_3
-0.22059631,0.16123027,chain_3
-0.21318054,0.17820254,chain_3
-0.17382431,0.15198721,chain_3
-0.23039436,0.21776286,chain_3
-0.2287178,0.18327658,chain_3
-0.21045113,0.14227334,chain_3
-0.20450592,0.17690194,chain_3
-0.21115303,0.18324946,chain_3
-0.20004272,0.18044207,chain_3
-0.20751953,0.16578943,chain_3
-0.20516586,0.1541354,chain_3
-0.2188816,0.18024527,chain_3
-0.20038223,0.16698469,chain_3
-0.2108345,0.19181633,chain_3
-0.20842361,0.19870138,chain_3
-0.2064724,0.17670852,chain_3
-0.21105957,0.1584645,chain_3
-0.1994381,0.1521804,chain_3
-0.21125793,0.16684027,chain_3
-0.23400879,0.18318565,chain_3
-0.22947311,0.17207341,chain_3
-0.20319557,0.19843827,chain_3
-0.22399521,0.17835361,chain_3
-0.23213577,0.17872992,chain_3
-0.18391609,0.18783909,chain_3
-0.21634865,0.19591331,chain_3
-0.24489975,0.21310814,chain_3
-0.25561714,0.19608176,chain_3
-0.22265434,0.20099205,chain_3
-0.20481873,0.17446171,chain_3
-0.21190262,0.16144256,chain_3
-0.23425484,0.16968718,chain_3
-0.20336342,0.13682194,chain_3
-0.2191639,0.18648684,chain_3
-0.23171806,0.16539569,chain_3
-0.20961952,0.18960974,chain_3
-0.22567177,0.2024521,chain_3
-0.23737526,0.19303203,chain_3
-0.21220207,0.17052135,chain_3
-0.17647934,0.16007718,chain_3
-0.21274185,0.16799459,chain_3
-0.21115303,0.19444264,chain_3
-0.20118904,0.17336382,chain_3
-0.22225952,0.19367291,chain_3
-0.18356514,0.15862969,chain_3
-0.18435669,0.15333587,chain_3
-0.21996689,0.16584039,chain_3
-0.2157898,0.20239706,chain_3
-0.24264336,0.1953419,chain_3
-0.23548317,0.2129539,chain_3
-0.2379036,0.21794206,chain_3
-0.2293396,0.19780461,chain_3
-0.19411278,0.15240496,chain_3
-0.21937752,0.19867703,chain_3
-0.20782661,0.18705736,chain_3
-0.22032166,0.18978444,chain_3
-0.19000435,0.17695415,chain_3
-0.20690346,0.17532265,chain_3
-0.24322128,0.20703413,chain_3
-0.1936531,0.14897478,chain_3
-0.22086716,0.17892039,chain_3
-0.21271706,0.16787009,chain_3
-0.20118904,0.16714944,chain_3
-0.24197578,0.18432364,chain_3
-0.21253586,0.16515316,chain_3
-0.19458199,0.14871307,chain_3
-0.21445274,0.14625958,chain_3
-0.23537445,0.14745684,chain_3
-0.21469307,0.2028942,chain_3
-0.2220211,0.16078497,chain_3
-0.20018387,0.14628088,chain_3
-0.22198486,0.20270267,chain_3
-0.20598412,0.18372428,chain_3
-0.17624092,0.142324,chain_3
-0.199749,0.16266717,chain_3
-0.22741127,0.1496677,chain_3
-0.20730591,0.1842851,chain_3
-0.22890472,0.17124201,chain_3
-0.22440147,0.19768347,chain_3
-0.21845436,0.187257,chain_3
-0.22570992,0.18436646,chain_3
-0.2661934,0.22552241,chain_3
-0.21073341,0.18465963,chain_3
-0.20635033,0.16144463,chain_3
-0.2225666,0.16654347,chain_3
-0.19435883,0.14899203,chain_3
-0.23484802,0.17798194,chain_3
-0.22808838,0.1826271,chain_3
-0.19641495,0.1668613,chain_3
-0.18047333,0.14507763,chain_3
-0.23877144,0.20581096,chain_3
-0.20696831,0.19330865,chain_3
-0.21323776,0.17072773,chain_3
-0.23415375,0.17233239,chain_3
-0.21006775,0.17458954,chain_3
-0.24470139,0.16704033,chain_3
-0.2224617,0.19619985,chain_3
-0.19128227,0.1584295,chain_3
-0.19713974,0.19311514,chain_3
-0.21483803,0.17378604,chain_3
-0.22332191,0.19001703,chain_3
-0.24385071,0.17804289,chain_3
-0.22654724,0.18666673,chain_3
-0.21878624,0.20506434,chain_3
-0.19644547,0.19791627,chain_3
-0.23602486,0.2025249,chain_3
-0.23581314,0.2324485,chain_3
-0.21646881,0.19350284,chain_3
-0.23425484,0.21691534,chain_3
-0.2087822,0.17831844,chain_3
-0.2100811,0.17782912,chain_3
-0.19417763,0.16665716,chain_3
-0.20494843,0.1659022,chain_3
-0.24404907,0.22831023,chain_3
-0.23234749,0.22134309,chain_3
-0.20550919,0.18103427,chain_3
-0.21882439,0.15668482,chain_3
-0.20373917,0.16325906,chain_3
-0.19540596,0.16276,chain_3
-0.19516563,0.15264551,chain_3
-0.23730087,0.1976561,chain_3
-0.20223236,0.17636766,chain_3
-0.23035812,0.17471558,chain_3
-0.21029854,0.13230804,chain_3
-0.17862701,0.12753136,chain_3
-0.23080063,0.16493414,chain_3
-0.23444176,0.21270801,chain_3
-0.18143463,0.161846,chain_3
-0.22971725,0.21360362,chain_3
-0.2147789,0.18078369,chain_3
-0.19625092,0.13251586,chain_3
-0.22230911,0.19740592,chain_3
-0.20118904,0.16083397,chain_3
-0.18175888,0.15813468,chain_3
-0.19454002,0.14573014,chain_3
-0.23675537,0.18996106,chain_3
-0.2192936,0.20836532,chain_3
-0.24817085,0.21710186,chain_3
-0.2117672,0.16958396,chain_3
-0.23022842,0.18602562,chain_3
-0.20722961,0.20699693,chain_3
-0.2285366,0.18295571,chain_3
-0.20530128,0.13511172,chain_3
-0.20417404,0.17419547,chain_3
-0.21007347,0.1869407,chain_3
-0.23399353,0.19957271,chain_3
-0.20653725,0.17346524,chain_3
-0.2250843,0.18493792,chain_3
-0.19458199,0.16140425,chain_3
-0.21256447,0.1704866,chain_3
-0.20871353,0.19641136,chain_3
-0.22091484,0.18816075,chain_3
-0.18491364,0.14749885,chain_3
-0.2094078,0.18106851,chain_3
-0.20272064,0.16708362,chain_3
-0.21241951,0.1746324,chain_3
-0.22558594,0.196139,chain_3
-0.20288849,0.14933747,chain_3
-0.21923637,0.20536016,chain_3
-0.19124603,0.16602217,chain_3
-0.2400856,0.18725252,chain_3
-0.22174263,0.2072129,chain_3
-0.2070446,0.15826651,chain_3
-0.20931816,0.16977675,chain_3
-0.22217369,0.18417263,chain_3
-0.2361412,0.21573792,chain_3
-0.23535347,0.17817372,chain_3
-0.23013496,0.20022413,chain_3
-0.22311974,0.20274197,chain_3
-0.20105171,0.16750403,chain_3
-0.21105576,0.18009324,chain_3
-0.2273407,0.19997379,chain_3
-0.20695305,0.1618074,chain_3
-0.20257568,0.17693104,chain_3
-0.22667694,0.23146874,chain_3
-0.23163795,0.1787935,chain_3
-0.20305443,0.17099246,chain_3
-0.22636795,0.17332992,chain_3
-0.19420242,0.15582211,chain_3
-0.17987823,0.16973156,chain_3
-0.22318459,0.15286727,chain_3
-0.21100807,0.20012322,chain_3
-0.2361908,0.16212758,chain_3
-0.19783592,0.16815667,chain_3
-0.21657372,0.15718065,chain_3
-0.20226288,0.17295322,chain_3
-0.20704842,0.15950347,chain_3
-0.22175407,0.13945939,chain_3
-0.21944618,0.17139493,chain_3
-0.20020866,0.14851668,chain_3
-0.22076607,0.14679244,chain_3
-0.19764137,0.14947161,chain_3
-0.22484207,0.18861845,chain_3
-0.2210083,0.19952175,chain_3
-0.21505356,0.1906314,chain_3
-0.2173233,0.19671775,chain_3
-0.21063995,0.17543648,chain_3
-0.21191978,0.20391127,chain_3
-0.21920776,0.1673761,chain_3
-0.20467377,0.16629376,chain_3
-0.20365334,0.176419,chain_3
-0.22994804,0.19009206,chain_3
-0.23932838,0.1769068,chain_3
-0.21512794,0.16549967,chain_3
-0.20765305,0.21240798,chain_3
-0.21245956,0.16954803,chain_3
-0.19667053,0.14571893,chain_3
-0.21878624,0.18666908,chain_3
-0.20523071,0.19681075,chain_3
-0.21739388,0.1746692,chain_3
-0.2274456,0.16136965,chain_3
-0.20929337,0.22147799,chain_3
-0.21226883,0.19634518,chain_3
-0.224226,0.17357661,chain_3
-0.2240181,0.15528284,chain_3
-0.20872498,0.15641652,chain_3
-0.2379837,0.19466294,chain_3
-0.22293854,0.15687677,chain_3
-0.23306656,0.19578485,chain_3
-0.23879242,0.21069852,chain_3
-0.21400452,0.16039953,chain_3
-0.26089096,0.18136573,chain_3
-0.21127701,0.16409133,chain_3
-0.233181,0.19622917,chain_3
-0.23911858,0.19842066,chain_3
-0.22233963,0.16535637,chain_3
-0.2256527,0.1872288,chain_3
-0.1987896,0.17026438,chain_3
-0.18879318,0.16510478,chain_3
-0.1886692,0.13921599,chain_3
-0.2155571,0.17961295,chain_3
-0.22381401,0.18298991,chain_3
-0.24171066,0.2026074,chain_3
