alpha,beta,chain
-0.21027319,0.16992202,chain_3
-0.21494219,0.17219694,chain_3
-0.22893864,0.17775777,chain_3
-0.18200937,0.15309153,chain_3
-0.21185465,0.19386768,chain_3
-0.20226906,0.15999675,chain_3
-0.23353171,0.1935472,chain_3
-0.22032169,0.17838708,chain_3
-0.21311678,0.15508975,chain_3
-0.22726817,0.17983864,chain_3
-0.22344175,0.17028654,chain_3
-0.177965,0.11884932,chain_3
-0.22371507,0.18597348,chain_3
-0.19708258,0.16336307,chain_3
-0.23222397,0.19825396,chain_3
-0.20404147,0.19296624,chain_3
-0.1972054,0.1767875,chain_3
-0.22623245,0.18216461,chain_3
-0.22974116,0.20632614,chain_3
-0.23112863,0.21916087,chain_3
-0.22226065,0.18014926,chain_3
-0.24060515,0.20833981,chain_3
-0.24173015,0.1887396,chain_3
-0.22099873,0.1704937,chain_3
-0.19425532,0.15733892,chain_3
-0.2099506,0.13568452,chain_3
-0.20525788,0.18070507,chain_3
-0.224634,0.19700888,chain_3
-0.20004901,0.19476303,chain_3
-0.20392694,0.17344052,chain_3
-0.18866488,0.12951186,chain_3
-0.24069352,0.18629059,chain_3
-0.25825778,0.20352277,chain_3
-0.18766506,0.18194506,chain_3
-0.20167731,0.15899162,chain_3
-0.22535792,0.19642061,chain_3
-0.22394104,0.17681214,chain_3
-0.22579762,0.18554477,chain_3
-0.21616425,0.14428924,chain_3
-0.20877026,0.16169588,chain_3
-0.22219351,0.17646477,chain_3
-0.19350013,0.15262751,chain_3
-0.2010426,0.2118491,chain_3
-0.23392877,0.1903718,chain_3
-0.22318816,0.1907989,chain_3
-0.21502241,0.1839838,chain_3
-0.22168444,0.17803778,chain_3
-0.21853851,0.21947944,chain_3
-0.21798663,0.16710478,chain_3
-0.20420627,0.18444127,chain_3
-0.22615163,0.18191753,chain_3
-0.22315218,0.16217285,chain_3
-0.21142897,0.22432117,chain_3
-0.2186223,0.17453434,chain_3
-0.21678166,0.19040813,chain_3
-0.21440221,0.1637114,chain_3
-0.2253607,0.20683776,chain_3
-0.23009728,0.17667355,chain_3
-0.20291185,0.17777276,chain_3
-0.21089552,0.15458827,chain_3
-0.21862575,0.21371482,chain_3
-0.21494202,0.16469276,chain_3
-0.21464194,0.18025757,chain_3
-0.23549613,0.18797846,chain_3
-0.22975668,0.16509593,chain_3
-0.23807354,0.20702918,chain_3
-0.19137219,0.14374617,chain_3
-0.23873475,0.17682464,chain_3
-0.21442634,0.16503048,chain_3
-0.2287045,0.17927068,chain_3
-0.20487006,0.1697551,chain_3
-0.18995759,0.17217259,chain_3
-0.204739,0.17609794,chain_3
-0.2366133,0.22412418,chain_3
-0.21652585,0.17363076,chain_3
-0.2345234,0.19438064,chain_3
-0.21712464,0.17820464,chain_3
-0.2205261,0.19345607,chain_3
-0.20943944,0.16283196,chain_3
-0.23739079,0.18809871,chain_3
-0.2489292,0.1841709,chain_3
-0.22061063,0.22326656,chain_3
-0.22915299,0.20800285,chain_3
-0.22787648,0.14265195,chain_3
-0.2092249,0.18029575,chain_3
-0.2415311,0.21710716,chain_3
-0.20799261,0.14801818,chain_3
-0.21619444,0.19571033,chain_3
-0.20997202,0.18262555,chain_3
-0.2365666,0.1966972,chain_3
-0.21785164,0.18338616,chain_3
-0.21842855,0.17221938,chain_3
-0.20953523,0.15460517,chain_3
-0.2384085,0.18341729,chain_3
-0.21035576,0.16657409,chain_3
-0.22864091,0.18687601,chain_3
-0.20306103,0.16764744,chain_3
-0.19761337,0.16743487,chain_3
-0.20112477,0.18848825,chain_3
-0.20145011,0.17501709,chain_3
-0.21484424,0.16561165,chain_3
-0.20783672,0.1740653,chain_3
-0.2218101,0.19370915,chain_3
-0.22239009,0.16952753,chain_3
-0.23947752,0.20368934,chain_3
-0.20431139,0.1865082,chain_3
-0.20957609,0.17591703,chain_3
-0.20863616,0.19932082,chain_3
-0.23231326,0.19144504,chain_3
-0.20865226,0.17281774,chain_3
-0.19918063,0.18289609,chain_3
-0.20482238,0.16530319,chain_3
-0.20004924,0.13985138,chain_3
-0.209208,0.16011034,chain_3
-0.23820893,0.20507178,chain_3
-0.23643546,0.18718964,chain_3
-0.21634728,0.16797894,chain_3
-0.18110733,0.14498794,chain_3
-0.2384009,0.16845688,chain_3
-0.22170196,0.20491727,chain_3
-0.23216799,0.14897579,chain_3
-0.21697932,0.17316572,chain_3
-0.20777714,0.16888791,chain_3
-0.19252102,0.1696784,chain_3
-0.20945944,0.19723769,chain_3
-0.2038005,0.16425648,chain_3
-0.21575364,0.16719182,chain_3
-0.2226881,0.19778514,chain_3
-0.22167456,0.18376882,chain_3
-0.19891539,0.19305234,chain_3
-0.2238031,0.21080263,chain_3
-0.20111199,0.17199638,chain_3
-0.23648243,0.21294862,chain_3
-0.21088454,0.20912352,chain_3
-0.2192306,0.1725691,chain_3
-0.22157046,0.1710539,chain_3
-0.22838625,0.18945639,chain_3
-0.21294548,0.16869704,chain_3
-0.21356864,0.17069018,chain_3
-0.21991494,0.17555538,chain_3
-0.23143862,0.1612253,chain_3
-0.2523924,0.2043513,chain_3
-0.24255882,0.19357882,chain_3
-0.16774035,0.16207947,chain_3
-0.21131666,0.17035857,chain_3
-0.2022854,0.17044017,chain_3
-0.19409063,0.18549657,chain_3
-0.21442561,0.16058037,chain_3
-0.22709092,0.22125912,chain_3
-0.21020241,0.1878022,chain_3
-0.22146429,0.18999164,chain_3
-0.22732884,0.19439939,chain_3
-0.25861686,0.18638283,chain_3
-0.23699701,0.2145953,chain_3
-0.24469987,0.2263909,chain_3
-0.19828175,0.17253023,chain_3
-0.22151662,0.19586374,chain_3
-0.20248373,0.16822329,chain_3
-0.20992872,0.15311888,chain_3
-0.20962366,0.19356394,chain_3
-0.20664304,0.1782126,chain_3
-0.20804043,0.1855227,chain_3
-0.22845355,0.19644631,chain_3
-0.23390143,0.18210258,chain_3
-0.20860235,0.18448971,chain_3
-0.19324546,0.17628334,chain_3
-0.19574423,0.14046948,chain_3
-0.19649822,0.15722148,chain_3
-0.22970122,0.15222639,chain_3
-0.22387172,0.183691,chain_3
-0.21423376,0.17075494,chain_3
-0.21949083,0.15422983,chain_3
-0.22817299,0.205044,chain_3
-0.23290718,0.21828887,chain_3
-0.2181319,0.18092187,chain_3
-0.21689874,0.15203863,chain_3
-0.2417934,0.22182816,chain_3
-0.23994084,0.21365996,chain_3
-0.19931275,0.181052,chain_3
-0.18414216,0.14473586,chain_3
-0.22346279,0.19396028,chain_3
-0.2219696,0.17239702,chain_3
-0.19007583,0.15729575,chain_3
-0.2130826,0.17859724,chain_3
-0.21623299,0.15876073,chain_3
-0.23070036,0.18430312,chain_3
-0.24360661,0.22234459,chain_3
-0.19880642,0.14313008,chain_3
-0.23217827,0.17432883,chain_3
-0.21582018,0.18648978,chain_3
-0.23771122,0.19456734,chain_3
-0.2132023,0.19413692,chain_3
-0.21370104,0.17895389,chain_3
-0.21154562,0.16491309,chain_3
-0.20493683,0.17132433,chain_3
-0.22469017,0.18812583,chain_3
-0.18404283,0.17274189,chain_3
-0.20921186,0.14820215,chain_3
-0.21745455,0.19369626,chain_3
-0.20186593,0.17490423,chain_3
-0.20670666,0.1640271,chain_3
-0.20018795,0.160081,chain_3
-0.2194725,0.18222219,chain_3
-0.21641181,0.17396376,chain_3
-0.2170482,0.16621107,chain_3
-0.21162489,0.17202486,chain_3
-0.21859312,0.17988205,chain_3
-0.22626302,0.16250584,chain_3
-0.22826453,0.18541777,chain_3
-0.23406854,0.2190162,chain_3
-0.19213729,0.1654546,chain_3
-0.2019551,0.17722394,chain_3
-0.22991854,0.21049918,chain_3
-0.22060427,0.17435735,chain_3
-0.2181047,0.19208601,chain_3
-0.20405942,0.16388841,chain_3
-0.23902464,0.19476454,chain_3
-0.20067188,0.18463238,chain_3
-0.22613575,0.16879524,chain_3
-0.21881054,0.20882328,chain_3
-0.2166131,0.14604954,chain_3
-0.20442532,0.15240964,chain_3
-0.22919314,0.23018593,chain_3
-0.23656851,0.19388363,chain_3
-0.21266602,0.17975718,chain_3
-0.22567204,0.19142058,chain_3
-0.18741667,0.16338687,chain_3
-0.21431205,0.1912225,chain_3
-0.22811277,0.1732545,chain_3
-0.21401325,0.18520997,chain_3
-0.20133996,0.19444232,chain_3
-0.20014457,0.18983994,chain_3
-0.23624606,0.19294973,chain_3
-0.2134812,0.16419396,chain_3
-0.21252427,0.18245749,chain_3
-0.21553724,0.16435565,chain_3
-0.21999867,0.2068525,chain_3
-0.2345873,0.21321374,chain_3
-0.23237525,0.2018007,chain_3
-0.21559186,0.1810795,chain_3
-0.21156538,0.1440312,chain_3
-0.2253361,0.19259353,chain_3
-0.19238165,0.18090248,chain_3
-0.23009041,0.19900835,chain_3
-0.22622335,0.20602149,chain_3
-0.17962152,0.14777583,chain_3
-0.21817267,0.18643686,chain_3
-0.21884134,0.21483473,chain_3
-0.22239667,0.17774692,chain_3
-0.21162263,0.19098501,chain_3
-0.24947804,0.18372528,chain_3
-0.19935438,0.14225926,chain_3
-0.22495574,0.20219874,chain_3
-0.21635951,0.175394,chain_3
-0.2102752,0.16637523,chain_3
-0.2073048,0.19724049,chain_3
-0.18038553,0.15601838,chain_3
-0.22647886,0.17664689,chain_3
-0.1898533,0.18227908,chain_3
-0.19270118,0.18328294,chain_3
-0.22334841,0.19246365,chain_3
-0.230854,0.192145,chain_3
-0.20723194,0.15986945,chain_3
-0.22961293,0.19325429,chain_3
-0.21132883,0.16638255,chain_3
-0.20473436,0.13365445,chain_3
-0.20649852,0.18534432,chain_3
-0.19892417,0.16483451,chain_3
-0.22710355,0.21294159,chain_3
-0.21919401,0.16915742,chain_3
-0.22601926,0.1964047,chain_3
-0.24607086,0.17825657,chain_3
-0.22957368,0.21383527,chain_3
-0.2112942,0.19243348,chain_3
-0.22358388,0.18553984,chain_3
-0.19506174,0.20031384,chain_3
-0.22173524,0.18763705,chain_3
-0.21488915,0.20588447,chain_3
-0.20299448,0.1830434,chain_3
-0.20989387,0.16474004,chain_3
-0.2229444,0.15156436,chain_3
-0.21690588,0.19603509,chain_3
-0.21599942,0.17590874,chain_3
-0.21145998,0.16690202,chain_3
-0.22140113,0.1907027,chain_3
-0.22249033,0.19474754,chain_3
-0.21074094,0.17457184,chain_3
-0.22904068,0.18007605,chain_3
-0.19569431,0.20445605,chain_3
-0.2169494,0.14696558,chain_3
-0.24652377,0.20399047,chain_3
-0.22930945,0.19164747,chain_3
-0.20345289,0.15514717,chain_3
-0.20101452,0.18793991,chain_3
-0.20154467,0.18505332,chain_3
-0.1948759,0.1610399,chain_3
-0.20637001,0.18136024,chain_3
-0.2107402,0.16254531,chain_3
-0.21825624,0.15403736,chain_3
-0.22895798,0.19361043,chain_3
-0.21425328,0.18213835,chain_3
-0.23668431,0.20532809,chain_3
-0.19704552,0.1769322,chain_3
-0.22913821,0.14297989,chain_3
-0.2308168,0.18014792,chain_3
-0.18929079,0.15285808,chain_3
-0.21477216,0.17651199,chain_3
-0.17462024,0.16553344,chain_3
-0.1979173,0.16267599,chain_3
-0.22583032,0.18249382,chain_3
-0.20266658,0.17644979,chain_3
-0.21419452,0.19510302,chain_3
-0.22453134,0.18449646,chain_3
-0.21923476,0.19244687,chain_3
-0.23610224,0.19292556,chain_3
-0.20759705,0.17643578,chain_3
-0.23304725,0.21108253,chain_3
-0.24891812,0.195624,chain_3
-0.21702497,0.1814434,chain_3
-0.240977,0.23705302,chain_3
-0.20584285,0.19340506,chain_3
-0.20680943,0.19925293,chain_3
-0.1959714,0.17400475,chain_3
-0.24327165,0.18568897,chain_3
-0.21894148,0.17524302,chain_3
-0.22367159,0.17621209,chain_3
-0.19323014,0.1653027,chain_3
-0.2186311,0.16752313,chain_3
-0.21190393,0.1764278,chain_3
-0.19797264,0.17216188,chain_3
-0.18076807,0.17134102,chain_3
-0.22194076,0.20002076,chain_3
-0.20382196,0.20234437,chain_3
-0.26183987,0.22290981,chain_3
-0.19878589,0.16020872,chain_3
-0.23441617,0.18764009,chain_3
-0.2128855,0.15757917,chain_3
-0.23043428,0.1938074,chain_3
-0.21847422,0.21190587,chain_3
-0.2419504,0.18830648,chain_3
-0.21937019,0.17073281,chain_3
-0.22320355,0.17557107,chain_3
-0.23869045,0.20318408,chain_3
-0.23108298,0.20057514,chain_3
-0.21183893,0.16175628,chain_3
-0.22482356,0.16709921,chain_3
-0.25473955,0.2186632,chain_3
-0.21686281,0.1594029,chain_3
-0.20075671,0.16950555,chain_3
-0.20030181,0.17843516,chain_3
-0.21710327,0.17805083,chain_3
-0.22302724,0.17259024,chain_3
-0.20809874,0.20356597,chain_3
-0.20762658,0.16378835,chain_3
-0.22611691,0.16502537,chain_3
-0.2114929,0.19849855,chain_3
-0.21548924,0.18420614,chain_3
-0.21435547,0.18338932,chain_3
-0.21988627,0.1751428,chain_3
-0.22772604,0.21395868,chain_3
-0.21386366,0.18523923,chain_3
-0.19844449,0.16962813,chain_3
-0.19641288,0.19837566,chain_3
-0.21260753,0.20387799,chain_3
-0.20605285,0.16875045,chain_3
-0.20230196,0.16945139,chain_3
-0.22053026,0.20036238,chain_3
-0.22163136,0.19749276,chain_3
-0.23634487,0.18568876,chain_3
-0.22471422,0.186445,chain_3
-0.19837175,0.15548407,chain_3
-0.20121646,0.17440993,chain_3
-0.22015949,0.17563652,chain_3
-0.19825059,0.21516766,chain_3
-0.20345573,0.16378711,chain_3
-0.21700826,0.16558412,chain_3
-0.21492846,0.18530107,chain_3
-0.21363738,0.18140413,chain_3
-0.2261016,0.16129914,chain_3
-0.21993776,0.20929419,chain_3
-0.20639044,0.19432376,chain_3
-0.21154737,0.17487295,chain_3
-0.23800075,0.20276608,chain_3
-0.22998616,0.18014799,chain_3
-0.19202733,0.18537053,chain_3
-0.2498045,0.203128,chain_3
-0.21849729,0.17470154,chain_3
-0.21826321,0.17637932,chain_3
-0.20847683,0.18114576,chain_3
-0.19975607,0.17980611,chain_3
-0.22254561,0.18888171,chain_3
-0.20378253,0.1821688,chain_3
-0.20433563,0.16581921,chain_3
-0.25502914,0.19319418,chain_3
-0.21902564,0.19907649,chain_3
-0.19268888,0.1781969,chain_3
-0.21544474,0.16784497,chain_3
-0.20607448,0.17228414,chain_3
-0.21666995,0.18666264,chain_3
-0.20185281,0.1787046,chain_3
-0.22066322,0.16297324,chain_3
-0.19733611,0.13672765,chain_3
-0.19283767,0.17707498,chain_3
-0.20106749,0.16076303,chain_3
-0.2150382,0.15830888,chain_3
-0.21028402,0.1448261,chain_3
-0.21133004,0.1805596,chain_3
-0.22127636,0.15316713,chain_3
-0.23764777,0.16786844,chain_3
-0.21100104,0.19412132,chain_3
-0.20179816,0.17607582,chain_3
-0.21030995,0.17681997,chain_3
-0.20750666,0.14142646,chain_3
-0.21595296,0.16294481,chain_3
-0.23846143,0.21070391,chain_3
-0.23128949,0.14694256,chain_3
-0.22494583,0.18102433,chain_3
-0.20219709,0.16540901,chain_3
-0.21646962,0.20684499,chain_3
-0.2253858,0.17903787,chain_3
-0.23246829,0.20633444,chain_3
-0.19551,0.16898178,chain_3
-0.2069043,0.17183879,chain_3
-0.19627587,0.16325551,chain_3
-0.21956444,0.1458152,chain_3
-0.21538977,0.18255256,chain_3
-0.21775317,0.20460655,chain_3
-0.22492485,0.17008477,chain_3
-0.19332406,0.18176392,chain_3
-0.2271224,0.18650433,chain_3
-0.23365198,0.19365785,chain_3
-0.20955096,0.1720573,chain_3
-0.21502356,0.18811624,chain_3
-0.20773412,0.15264212,chain_3
-0.20248921,0.150191,chain_3
-0.24140291,0.19085796,chain_3
-0.25785005,0.20456296,chain_3
-0.21700007,0.17111085,chain_3
-0.18935484,0.15334305,chain_3
-0.19847853,0.15479864,chain_3
-0.2311241,0.17051078,chain_3
-0.21927577,0.16886456,chain_3
-0.24019498,0.1890649,chain_3
-0.21012905,0.17196636,chain_3
-0.23633064,0.22108258,chain_3
-0.24077389,0.20548435,chain_3
-0.22634982,0.14503852,chain_3
-0.22440134,0.173357,chain_3
-0.25547996,0.19289525,chain_3
-0.24350402,0.24400668,chain_3
-0.21113451,0.16529858,chain_3
-0.21684813,0.18411683,chain_3
-0.22562824,0.23121999,chain_3
-0.21554157,0.1532246,chain_3
-0.23349386,0.17516503,chain_3
-0.21961482,0.1745375,chain_3
-0.252273,0.19696349,chain_3
-0.19768493,0.14085683,chain_3
-0.21849163,0.16791165,chain_3
-0.20102008,0.176537,chain_3
-0.20532408,0.16319199,chain_3
-0.21230263,0.17367803,chain_3
-0.22742271,0.21053867,chain_3
-0.22087629,0.20215644,chain_3
-0.2106274,0.1913943,chain_3
-0.21891887,0.19940424,chain_3
-0.23469256,0.20855574,chain_3
-0.22721525,0.22065535,chain_3
-0.2288547,0.19752868,chain_3
-0.19343042,0.17172168,chain_3
-0.18996605,0.1435508,chain_3
-0.21378614,0.17245197,chain_3
-0.20796362,0.1666383,chain_3
-0.20866433,0.18239388,chain_3
-0.20006421,0.21312545,chain_3
-0.21119052,0.16031447,chain_3
-0.21130973,0.18193394,chain_3
-0.19220813,0.14395949,chain_3
-0.21189979,0.179727,chain_3
-0.20586073,0.17221607,chain_3
-0.21459955,0.20481737,chain_3
-0.20228876,0.14787091,chain_3
-0.21459116,0.18481591,chain_3
-0.2332646,0.17819983,chain_3
-0.21192087,0.15660372,chain_3
-0.19726624,0.17073573,chain_3
-0.21460442,0.19872127,chain_3
-0.18242286,0.15986007,chain_3
-0.20737806,0.17844504,chain_3
-0.20305209,0.18211706,chain_3
-0.22975977,0.18952076,chain_3
-0.20157467,0.18817325,chain_3
-0.20348933,0.17230485,chain_3
-0.1999897,0.15599498,chain_3
-0.17115603,0.15687312,chain_3
-0.21866298,0.19479632,chain_3
-0.20284188,0.14516297,chain_3
-0.21479443,0.18608063,chain_3
-0.2051807,0.18564819,chain_3
-0.2156478,0.1689975,chain_3
-0.2230249,0.18923032,chain_3
-0.23431052,0.18108295,chain_3
-0.21491258,0.18920378,chain_3
-0.20048977,0.13130346,chain_3
-0.268298,0.22501084,chain_3
-0.19291532,0.1717807,chain_3
-0.1969391,0.15660535,chain_3
-0.241877,0.19742186,chain_3
-0.18704283,0.17693087,chain_3
-0.22783397,0.20925845,chain_3
-0.22063762,0.17204228,chain_3
-0.22528547,0.21045335,chain_3
-0.21859173,0.17366052,chain_3
-0.22386973,0.19685677,chain_3
-0.21587892,0.1772743,chain_3
-0.23427461,0.1840178,chain_3
-0.20358631,0.17560643,chain_3
-0.22807366,0.17645884,chain_3
-0.22080357,0.19288114,chain_3
-0.22011954,0.17722769,chain_3
-0.20271356,0.1997308,chain_3
-0.2269035,0.18398356,chain_3
-0.22868848,0.19606455,chain_3
-0.21989638,0.19292969,chain_3
-0.23706004,0.21962708,chain_3
-0.20910206,0.16364953,chain_3
-0.21730238,0.1449878,chain_3
-0.21815367,0.1874213,chain_3
-0.20093435,0.17625906,chain_3
-0.23182444,0.16413108,chain_3
-0.19995795,0.16783233,chain_3
-0.22594583,0.18532489,chain_3
-0.21614103,0.14089344,chain_3
-0.24265109,0.18943818,chain_3
-0.23431492,0.20012325,chain_3
-0.2285854,0.20162421,chain_3
-0.1958391,0.19470315,chain_3
-0.21167418,0.15109888,chain_3
-0.21450375,0.1698522,chain_3
-0.21140915,0.16380587,chain_3
-0.21098316,0.15089075,chain_3
-0.22275859,0.19772622,chain_3
-0.21540606,0.18803087,chain_3
-0.19982013,0.17154987,chain_3
-0.24756981,0.2514766,chain_3
-0.22802597,0.19186327,chain_3
-0.21048167,0.17205246,chain_3
-0.21362646,0.1591414,chain_3
-0.22643706,0.20664364,chain_3
-0.23571634,0.16926248,chain_3
-0.2098804,0.15518287,chain_3
-0.21470731,0.15484315,chain_3
-0.21695185,0.17894898,chain_3
-0.23247087,0.18907957,chain_3
-0.21818566,0.1679893,chain_3
-0.24700682,0.17752032,chain_3
-0.19487868,0.17181921,chain_3
-0.19054101,0.156842,chain_3
-0.20893896,0.17421912,chain_3
-0.21046734,0.19338168,chain_3
-0.23140594,0.18854496,chain_3
-0.23918055,0.17780432,chain_3
-0.2420452,0.20695555,chain_3
-0.21764001,0.18468466,chain_3
-0.17997509,0.1312835,chain_3
-0.24026367,0.16577128,chain_3
-0.21767001,0.17686418,chain_3
-0.2162749,0.15623923,chain_3
-0.2027989,0.16779535,chain_3
-0.23519325,0.21268195,chain_3
-0.21941492,0.16219415,chain_3
-0.18961222,0.17505723,chain_3
-0.24615073,0.2153052,chain_3
-0.21625634,0.18788385,chain_3
-0.20883189,0.19919707,chain_3
-0.21701382,0.16026306,chain_3
-0.20215154,0.15761794,chain_3
-0.2065595,0.16463907,chain_3
-0.20395297,0.16659021,chain_3
-0.23929334,0.1948489,chain_3
-0.2071873,0.16202146,chain_3
-0.22583412,0.18470773,chain_3
-0.22964054,0.18984878,chain_3
-0.22583956,0.14783943,chain_3
-0.22803962,0.20746692,chain_3
-0.22673051,0.17658135,chain_3
-0.19960503,0.1745468,chain_3
-0.21546796,0.19691259,chain_3
-0.21759696,0.14758056,chain_3
-0.20280536,0.18870917,chain_3
-0.22240086,0.21984616,chain_3
-0.2175127,0.16808242,chain_3
-0.21257831,0.1867165,chain_3
-0.23497446,0.18364201,chain_3
-0.19152917,0.1739602,chain_3
-0.23559934,0.19752657,chain_3
-0.20940517,0.16583918,chain_3
-0.2165071,0.15218829,chain_3
-0.21650125,0.18302208,chain_3
-0.2516757,0.20246463,chain_3
-0.22406179,0.16417654,chain_3
-0.21514708,0.19511728,chain_3
-0.20557898,0.17066815,chain_3
-0.21093364,0.17231394,chain_3
-0.22030906,0.19280867,chain_3
-0.2311776,0.21639653,chain_3
-0.25988,0.22195242,chain_3
-0.24973446,0.17188662,chain_3
-0.18701571,0.19609067,chain_3
-0.20804739,0.18695158,chain_3
-0.21614924,0.16299865,chain_3
-0.21735273,0.20317166,chain_3
-0.23589268,0.17718646,chain_3
-0.20719324,0.18669233,chain_3
-0.23669095,0.19396268,chain_3
-0.20876132,0.15526247,chain_3
-0.22973652,0.15457661,chain_3
-0.22898895,0.2004818,chain_3
-0.23858584,0.19910632,chain_3
-0.22231735,0.19311428,chain_3
-0.22140744,0.20241562,chain_3
-0.20122227,0.18427742,chain_3
-0.22351237,0.2016375,chain_3
-0.18884352,0.14489184,chain_3
-0.19655822,0.15090552,chain_3
-0.26755106,0.2201848,chain_3
-0.2060083,0.17579359,chain_3
-0.2046888,0.15815975,chain_3
-0.24723211,0.20949431,chain_3
-0.21545435,0.1872305,chain_3
-0.21526745,0.18343937,chain_3
-0.20872687,0.16617845,chain_3
-0.24251717,0.1979581,chain_3
-0.22444123,0.13615967,chain_3
-0.21603134,0.17392331,chain_3
-0.18540728,0.16121253,chain_3
-0.21418653,0.17866947,chain_3
-0.21701995,0.19992174,chain_3
-0.21376452,0.19393343,chain_3
-0.1971393,0.1941728,chain_3
-0.22098243,0.19292507,chain_3
-0.20872632,0.16021138,chain_3
-0.19168966,0.17177173,chain_3
-0.2250113,0.15620261,chain_3
-0.23546267,0.17882928,chain_3
-0.19040386,0.13695441,chain_3
-0.2028753,0.14307447,chain_3
-0.21806405,0.18200909,chain_3
-0.2375912,0.20069106,chain_3
-0.21760452,0.20472962,chain_3
-0.20650749,0.17591594,chain_3
-0.20067401,0.17527387,chain_3
-0.19477408,0.16748881,chain_3
-0.24767354,0.18837127,chain_3
-0.1913985,0.14425996,chain_3
-0.19976836,0.19923012,chain_3
-0.19144244,0.17453238,chain_3
-0.21190429,0.18180494,chain_3
-0.22005391,0.18303216,chain_3
-0.21200547,0.18283777,chain_3
-0.20129625,0.18243013,chain_3
-0.2154642,0.16502143,chain_3
-0.20912102,0.21120723,chain_3
-0.20798461,0.17573914,chain_3
-0.22364123,0.19967367,chain_3
-0.20962173,0.18243751,chain_3
-0.20571545,0.16808315,chain_3
-0.21553037,0.14622141,chain_3
-0.21938579,0.17812508,chain_3
-0.23287228,0.18775359,chain_3
-0.2144163,0.18129204,chain_3
-0.21308409,0.1676085,chain_3
-0.21768218,0.20325834,chain_3
-0.18961057,0.17129064,chain_3
-0.22871394,0.19832073,chain_3
-0.21173522,0.16865852,chain_3
-0.25361344,0.20595442,chain_3
-0.22507094,0.17977758,chain_3
-0.21365303,0.16866162,chain_3
-0.22402106,0.14984801,chain_3
-0.2046771,0.17777476,chain_3
-0.21811342,0.19509697,chain_3
-0.20641932,0.1822892,chain_3
-0.23916288,0.1685945,chain_3
-0.208464,0.18524632,chain_3
-0.20357299,0.17048942,chain_3
-0.21238996,0.13683972,chain_3
-0.25010413,0.22091013,chain_3
-0.2229387,0.20828688,chain_3
-0.20156643,0.16632782,chain_3
-0.19861153,0.20144033,chain_3
-0.1930322,0.15668191,chain_3
-0.22903177,0.18309481,chain_3
-0.21394232,0.17317198,chain_3
-0.2347624,0.18942359,chain_3
-0.23107612,0.18076767,chain_3
-0.21968758,0.18881164,chain_3
-0.2055678,0.15550253,chain_3
-0.19869535,0.1902297,chain_3
-0.23850557,0.22204849,chain_3
-0.2006503,0.17471185,chain_3
-0.21922871,0.14398882,chain_3
-0.22634247,0.20042977,chain_3
-0.23161422,0.19140846,chain_3
-0.22132123,0.17443919,chain_3
-0.21820864,0.1898301,chain_3
-0.24023555,0.18162276,chain_3
-0.23230734,0.19015986,chain_3
-0.2288438,0.18224812,chain_3
-0.19507246,0.18876362,chain_3
-0.19808434,0.17426935,chain_3
-0.21840213,0.20237845,chain_3
-0.22244018,0.19319071,chain_3
-0.21152815,0.19029675,chain_3
-0.18833733,0.14504592,chain_3
-0.2229361,0.19268654,chain_3
-0.22274435,0.1729637,chain_3
-0.17594689,0.16850251,chain_3
-0.19927895,0.1821638,chain_3
-0.20298098,0.15119946,chain_3
-0.17820619,0.15989539,chain_3
-0.2207235,0.1943084,chain_3
-0.21075356,0.16421719,chain_3
-0.21682784,0.18216938,chain_3
-0.23788062,0.20632747,chain_3
-0.24275175,0.18211697,chain_3
-0.22120075,0.21218565,chain_3
-0.20629764,0.19378442,chain_3
-0.2075967,0.18714744,chain_3
-0.20027009,0.16277276,chain_3
-0.1923122,0.15225625,chain_3
-0.21976088,0.20314689,chain_3
-0.2246834,0.18366319,chain_3
-0.24754518,0.1818772,chain_3
-0.20984344,0.16382293,chain_3
-0.21695772,0.18743412,chain_3
-0.22048956,0.19404869,chain_3
-0.21072343,0.16441795,chain_3
-0.21517521,0.19437341,chain_3
-0.19982721,0.17888433,chain_3
-0.21392906,0.16885412,chain_3
-0.23824188,0.18465638,chain_3
-0.21636398,0.15765586,chain_3
-0.21976654,0.1838724,chain_3
-0.23858002,0.22209728,chain_3
-0.19165556,0.16808644,chain_3
-0.2078604,0.17813449,chain_3
-0.24382551,0.18281806,chain_3
-0.17971891,0.15045215,chain_3
-0.21657225,0.19087683,chain_3
-0.24936931,0.22544324,chain_3
-0.20313959,0.15985088,chain_3
-0.21058984,0.17056833,chain_3
-0.21207142,0.14712752,chain_3
-0.22875917,0.16321124,chain_3
-0.206592,0.17629503,chain_3
-0.23610123,0.1989693,chain_3
-0.19762124,0.15690205,chain_3
-0.2119744,0.18729924,chain_3
-0.20038018,0.16537176,chain_3
-0.22960933,0.1888575,chain_3
-0.24723132,0.18267766,chain_3
-0.2360089,0.21211585,chain_3
-0.218927,0.16412327,chain_3
-0.21825354,0.15251154,chain_3
-0.22295484,0.18132354,chain_3
-0.1917721,0.16772006,chain_3
-0.22160004,0.17875339,chain_3
-0.19412416,0.16493367,chain_3
-0.2263522,0.16069876,chain_3
-0.21778885,0.178879,chain_3
-0.22101629,0.17623995,chain_3
-0.20016703,0.14900225,chain_3
-0.20318654,0.16526398,chain_3
-0.22217551,0.17632924,chain_3
-0.22564302,0.16764854,chain_3
-0.2245816,0.15071832,chain_3
-0.21527404,0.19640957,chain_3
