alpha,beta,chain
-0.18952645,-0.0072307973,chain_2
-0.18720835,-0.0097381035,chain_2
-0.18035837,-0.0059033767,chain_2
-0.17855428,-0.0042298096,chain_2
-0.17551501,-0.012668594,chain_2
-0.17045563,-0.01211595,chain_2
-0.1777043,-0.0046553235,chain_2
-0.18649995,-0.0047509675,chain_2
-0.20325471,-0.0053249383,chain_2
-0.20325471,-0.0053249383,chain_2
-0.20325471,-0.0053249383,chain_2
-0.20141082,-0.009571503,chain_2
-0.20628718,-0.0060957465,chain_2
-0.19599861,-0.0095409965,chain_2
-0.20516081,-0.0043808753,chain_2
-0.20516081,-0.0043808753,chain_2
-0.20136599,-0.009172779,chain_2
-0.20373923,-0.0034022531,chain_2
-0.1958188,-0.010124,chain_2
-0.18905063,-0.0056716893,chain_2
-0.19616053,-0.006642741,chain_2
-0.18977727,-0.010499789,chain_2
-0.18884897,-0.0064105713,chain_2
-0.18535101,-0.010801764,chain_2
-0.20099273,-0.0038986953,chain_2
-0.20099273,-0.0038986953,chain_2
-0.21029982,-0.006879268,chain_2
-0.21064457,-0.00681368,chain_2
-0.19044466,-0.008391949,chain_2
-0.19320786,-0.0070890384,chain_2
-0.20075214,-0.006751817,chain_2
-0.19903438,-0.008136934,chain_2
-0.19893762,-0.0058091534,chain_2
-0.19893762,-0.0058091534,chain_2
-0.21547061,-0.009098481,chain_2
-0.20938128,-0.010209374,chain_2
-0.1995202,-0.0043478357,chain_2
-0.1995202,-0.0043478357,chain_2
-0.19639327,-0.004950962,chain_2
-0.19639327,-0.004950962,chain_2
-0.19662377,-0.007352789,chain_2
-0.1996374,-0.0069851847,chain_2
-0.19938093,-0.0068088137,chain_2
-0.2030457,-0.005935698,chain_2
-0.18081039,-0.008340069,chain_2
-0.20445941,-0.007965259,chain_2
-0.20418458,-0.0061409073,chain_2
-0.19820999,-0.007518351,chain_2
-0.19810615,-0.007893456,chain_2
-0.17727338,-0.007011201,chain_2
-0.20408463,-0.005320782,chain_2
-0.19320624,-0.0074933027,chain_2
-0.18967178,-0.008162777,chain_2
-0.18790354,-0.0054707243,chain_2
-0.18790354,-0.0054707243,chain_2
-0.18790354,-0.0054707243,chain_2
-0.19679417,-0.0077563794,chain_2
-0.1943885,-0.008132414,chain_2
-0.20261931,-0.0064087864,chain_2
-0.19223724,-0.009502726,chain_2
-0.19839384,-0.009039523,chain_2
-0.19384736,-0.0048713516,chain_2
-0.1849674,-0.007998292,chain_2
-0.18794863,-0.0060101566,chain_2
-0.18197785,-0.0076140445,chain_2
-0.19378115,-0.0057308828,chain_2
-0.19450466,-0.0046555297,chain_2
-0.19987088,-0.00267067,chain_2
-0.18564858,-0.012895142,chain_2
-0.18433143,-0.013489675,chain_2
-0.18023632,-0.010718154,chain_2
-0.1838739,-0.0112920385,chain_2
-0.19235583,-0.013619307,chain_2
-0.18618359,-0.004991332,chain_2
-0.18729065,-0.011275018,chain_2
-0.19489193,-0.005867282,chain_2
-0.1928281,-0.007097799,chain_2
-0.1924428,-0.012323337,chain_2
-0.1992062,-0.004052471,chain_2
-0.20020999,-0.005012028,chain_2
-0.20375122,-0.009533266,chain_2
-0.17711753,-0.007921613,chain_2
-0.21270218,-0.008060858,chain_2
-0.20195718,-0.004173263,chain_2
-0.19503467,-0.0086708255,chain_2
-0.19646183,-0.007743628,chain_2
-0.1971771,-0.012720909,chain_2
-0.17668833,-0.0038880392,chain_2
-0.17772989,-0.0049485676,chain_2
-0.18587336,-0.0075262752,chain_2
-0.1976265,-0.007460472,chain_2
-0.1821078,-0.007875481,chain_2
-0.18086159,-0.0063665276,chain_2
-0.17946547,-0.008498193,chain_2
-0.18747208,-0.006983021,chain_2
-0.19037668,-0.005825991,chain_2
-0.18458842,-0.013343893,chain_2
-0.18350066,-0.012572583,chain_2
-0.18296964,-0.005497013,chain_2
-0.18296964,-0.005497013,chain_2
-0.18857051,-0.0087576425,chain_2
-0.20084187,-0.0041879257,chain_2
-0.19319953,-0.010319417,chain_2
-0.1937109,-0.010436188,chain_2
-0.1854531,-0.011242787,chain_2
-0.20506868,-0.0048387838,chain_2
-0.20350891,-0.009098438,chain_2
-0.19754584,-0.0054313466,chain_2
-0.18929668,-0.009736396,chain_2
-0.18801825,-0.008200097,chain_2
-0.17891745,-0.012384789,chain_2
-0.18742713,-0.0045968927,chain_2
-0.18642333,-0.009101372,chain_2
-0.18399535,-0.0047307736,chain_2
-0.1843062,-0.008702999,chain_2
-0.18506107,-0.010412871,chain_2
-0.18476094,-0.010483203,chain_2
-0.20058164,-0.0040258467,chain_2
-0.19479547,-0.00479818,chain_2
-0.18889555,-0.008221736,chain_2
-0.18658888,-0.008231001,chain_2
-0.19350244,-0.0052418998,chain_2
-0.193284,-0.006118822,chain_2
-0.1912347,-0.008953944,chain_2
-0.1926469,-0.0051544346,chain_2
-0.1926469,-0.0051544346,chain_2
-0.20274252,-0.013300056,chain_2
-0.21214353,-0.008826235,chain_2
-0.21256295,-0.010336221,chain_2
-0.20832236,-0.00902901,chain_2
-0.20897134,-0.007688941,chain_2
-0.18424624,-0.011323785,chain_2
-0.18460537,-0.011895002,chain_2
-0.18404505,-0.0054561114,chain_2
-0.18448524,-0.0058313655,chain_2
-0.1892128,-0.008215007,chain_2
-0.18614969,-0.00541372,chain_2
-0.18552667,-0.008899155,chain_2
-0.18430191,-0.0072635096,chain_2
-0.19737408,-0.005963628,chain_2
-0.18805265,-0.0066098087,chain_2
-0.20107551,-0.007088249,chain_2
-0.18746397,-0.007504438,chain_2
-0.20176683,-0.0071610403,chain_2
-0.19541286,-0.0069073224,chain_2
-0.19288467,-0.00562726,chain_2
-0.18165876,-0.008736652,chain_2
-0.20402531,-0.005126884,chain_2
-0.19256166,-0.0092777405,chain_2
-0.19540676,-0.0042980546,chain_2
-0.19193625,-0.010518962,chain_2
-0.19525091,-0.010345368,chain_2
-0.19803016,-0.008262658,chain_2
-0.19674006,-0.008222942,chain_2
-0.19461487,-0.007476212,chain_2
-0.18866101,-0.0069684666,chain_2
-0.18848395,-0.0068880757,chain_2
-0.2035247,-0.0064803767,chain_2
-0.2042132,-0.006419819,chain_2
-0.20249374,-0.008995546,chain_2
-0.17978494,-0.0050269607,chain_2
-0.18134004,-0.008235664,chain_2
-0.18143667,-0.007678155,chain_2
-0.18715034,-0.0028800396,chain_2
-0.18388964,-0.0038761483,chain_2
-0.19188394,-0.006206692,chain_2
-0.19514844,-0.008642511,chain_2
-0.20452376,-0.0067857066,chain_2
-0.21078332,-0.007221783,chain_2
-0.19474705,-0.0075866366,chain_2
-0.2041701,-0.0062377895,chain_2
-0.2041701,-0.0062377895,chain_2
-0.1805766,-0.00765478,chain_2
-0.18175466,-0.014478896,chain_2
-0.19604889,-0.01657148,chain_2
-0.18231772,-0.0067782737,chain_2
-0.19243826,-0.007718308,chain_2
-0.1925394,-0.004643023,chain_2
-0.20438682,-0.0074326694,chain_2
-0.18722513,-0.006438716,chain_2
-0.18722513,-0.006438716,chain_2
-0.184576,-0.009935432,chain_2
-0.19156978,-0.0058587096,chain_2
-0.19920388,-0.009082057,chain_2
-0.17103198,-0.007557705,chain_2
-0.17157672,-0.008584111,chain_2
-0.17505032,-0.006736231,chain_2
-0.17581764,-0.007189696,chain_2
-0.17549144,-0.007446621,chain_2
-0.18158537,-0.0075617693,chain_2
-0.20487574,-0.0065461476,chain_2
-0.19363613,-0.0058137593,chain_2
-0.20134757,-0.010256669,chain_2
-0.19636646,-0.00541611,chain_2
-0.19646601,-0.0040998966,chain_2
-0.19737317,-0.011729848,chain_2
-0.19458787,-0.011655494,chain_2
-0.19493361,-0.010884859,chain_2
-0.19426772,-0.011608629,chain_2
-0.20025934,-0.010014801,chain_2
-0.18732105,-0.0035188,chain_2
-0.1986223,-0.010783885,chain_2
-0.19141358,-0.00727266,chain_2
-0.1878202,-0.0072179986,chain_2
-0.1897489,-0.009077547,chain_2
-0.19682632,-0.0076449746,chain_2
-0.18960352,-0.0074900556,chain_2
-0.18814826,-0.009072768,chain_2
-0.18330517,-0.011806536,chain_2
-0.19773154,-0.003546508,chain_2
-0.19348384,-0.009626169,chain_2
-0.19479458,-0.010311671,chain_2
-0.1987944,-0.006492191,chain_2
-0.20384155,-0.0073796622,chain_2
-0.19118911,-0.007457017,chain_2
-0.18385908,-0.009157279,chain_2
-0.19267732,-0.0043661636,chain_2
-0.20205463,-0.00782044,chain_2
-0.18761761,-0.006547272,chain_2
-0.19846307,-0.0085460255,chain_2
-0.19897981,-0.009284766,chain_2
-0.19119404,-0.0043392577,chain_2
-0.2044677,-0.0074131605,chain_2
-0.18549548,-0.012022143,chain_2
-0.18626042,-0.007688464,chain_2
-0.20686887,-0.0044602547,chain_2
-0.19569162,-0.0047234735,chain_2
-0.19853503,-0.007389697,chain_2
-0.19127022,-0.006470829,chain_2
-0.18605927,-0.010605814,chain_2
-0.21522067,-0.0036578134,chain_2
-0.21251124,-0.012210738,chain_2
-0.20429938,-0.007389527,chain_2
-0.20103346,-0.0075735226,chain_2
-0.1914004,-0.0045984853,chain_2
-0.1914004,-0.0045984853,chain_2
-0.19717808,-0.008716455,chain_2
-0.20454076,-0.0032932195,chain_2
-0.2050017,-0.004981111,chain_2
-0.20646718,-0.008922369,chain_2
-0.20937856,-0.0071577206,chain_2
-0.20131847,-0.007322967,chain_2
-0.20646928,-0.0057060486,chain_2
-0.20557769,-0.0063605057,chain_2
-0.20676653,-0.0072503965,chain_2
-0.19132574,-0.005292033,chain_2
-0.189921,-0.0043875095,chain_2
-0.17744909,-0.00878241,chain_2
-0.19067837,-0.0068002623,chain_2
-0.19209917,-0.007264294,chain_2
-0.18169901,-0.0060651675,chain_2
-0.1813636,-0.003723149,chain_2
-0.19331947,-0.009095268,chain_2
-0.19861333,-0.008846521,chain_2
-0.19573826,-0.009325435,chain_2
-0.20020548,-0.007299526,chain_2
-0.18341866,-0.00657259,chain_2
-0.18921532,-0.014802781,chain_2
-0.17265184,-0.010301532,chain_2
-0.17895529,-0.008134595,chain_2
-0.19670564,-0.008534217,chain_2
-0.1750502,-0.009207889,chain_2
-0.18718362,-0.010436754,chain_2
-0.18697576,-0.01001438,chain_2
-0.19349083,-0.006496973,chain_2
-0.19135362,-0.0065582246,chain_2
-0.19252254,-0.009861356,chain_2
-0.19607154,-0.0071093068,chain_2
-0.2234512,-0.00898518,chain_2
-0.21386585,-0.005263468,chain_2
-0.19862251,-0.006659589,chain_2
-0.19264252,-0.0057518687,chain_2
-0.19348863,-0.008495311,chain_2
-0.19924073,-0.0038893777,chain_2
-0.18956298,-0.008681446,chain_2
-0.19113566,-0.0052390248,chain_2
-0.18882017,-0.008944124,chain_2
-0.19410597,-0.0054004677,chain_2
-0.18239054,-0.007886857,chain_2
-0.19915819,-0.010112548,chain_2
-0.2145266,-0.010144885,chain_2
-0.21404995,-0.009419878,chain_2
-0.2162858,-0.0054162676,chain_2
-0.20816228,-0.0070474893,chain_2
-0.20816228,-0.0070474893,chain_2
-0.17690337,-0.007145978,chain_2
-0.17914674,-0.010844171,chain_2
-0.20786588,-0.004914351,chain_2
-0.20435765,-0.009043019,chain_2
-0.20178571,-0.011547038,chain_2
-0.18953049,-0.00671966,chain_2
-0.18153246,-0.012919449,chain_2
-0.17715146,-0.0103900535,chain_2
-0.17856422,-0.0136447195,chain_2
-0.19504973,-0.008070592,chain_2
-0.1936363,-0.005248893,chain_2
-0.19310161,-0.0048014526,chain_2
-0.19310161,-0.0048014526,chain_2
-0.19479877,-0.010223454,chain_2
-0.18348224,-0.0070293085,chain_2
-0.17970996,-0.002189096,chain_2
-0.21455505,-0.011987438,chain_2
-0.18930928,-0.0032076673,chain_2
-0.19067208,-0.0041530505,chain_2
-0.1909596,-0.005250561,chain_2
-0.1948444,-0.009785128,chain_2
-0.20549533,-0.009583615,chain_2
-0.18027215,-0.0074797086,chain_2
-0.18709686,-0.0069561526,chain_2
-0.18709686,-0.0069561526,chain_2
-0.18557556,-0.007276206,chain_2
-0.19316638,-0.0060285362,chain_2
-0.1926589,-0.008226324,chain_2
-0.18569693,-0.0058228215,chain_2
-0.21047878,-0.008741897,chain_2
-0.21250337,-0.00680729,chain_2
-0.21208492,-0.009578264,chain_2
-0.1940248,-0.005428421,chain_2
-0.1947799,-0.0056174523,chain_2
-0.19700758,-0.008884552,chain_2
-0.19426061,-0.00572857,chain_2
-0.19804385,-0.008495897,chain_2
-0.19385326,-0.0053973487,chain_2
-0.19608733,-0.0055714217,chain_2
-0.18225166,-0.008115262,chain_2
-0.19756518,-0.0051229144,chain_2
-0.19664302,-0.012662845,chain_2
-0.18487722,-0.007048503,chain_2
-0.19502616,-0.0057609645,chain_2
-0.19531295,-0.0038809902,chain_2
-0.19531295,-0.0038809902,chain_2
-0.20085676,-0.008341814,chain_2
-0.17978823,-0.007465072,chain_2
-0.17107452,-0.005811402,chain_2
-0.17742912,-0.0068723788,chain_2
-0.2004327,-0.011357256,chain_2
-0.19508459,-0.008755891,chain_2
-0.1928512,-0.0065788426,chain_2
-0.18975078,-0.008474937,chain_2
-0.19069399,-0.0059850207,chain_2
-0.18678953,-0.006184164,chain_2
-0.20440604,-0.006005741,chain_2
-0.20440604,-0.006005741,chain_2
-0.20032303,-0.00553652,chain_2
-0.20918801,-0.0064067077,chain_2
-0.20360573,-0.0055264602,chain_2
-0.20360573,-0.0055264602,chain_2
-0.2050765,-0.0024598625,chain_2
-0.20971388,-0.007872629,chain_2
-0.20108657,-0.0059021376,chain_2
-0.18724631,-0.0087839635,chain_2
-0.18247063,-0.01203293,chain_2
-0.17997746,-0.005893287,chain_2
-0.1806372,-0.0038083151,chain_2
-0.18346259,-0.009706939,chain_2
-0.20465082,-0.0051766504,chain_2
-0.20684066,-0.0054417523,chain_2
-0.21309103,-0.007336442,chain_2
-0.21228188,-0.007989748,chain_2
-0.19900559,-0.013687339,chain_2
-0.19924866,-0.007701518,chain_2
-0.19144966,-0.00796761,chain_2
-0.19427949,-0.0060006105,chain_2
-0.19427949,-0.0060006105,chain_2
-0.19807437,-0.006922941,chain_2
-0.18634264,-0.0067224973,chain_2
-0.18191235,-0.0025473624,chain_2
-0.1926548,-0.011773351,chain_2
-0.19316319,-0.009184595,chain_2
-0.19984758,-0.00551859,chain_2
-0.19644217,-0.00783905,chain_2
-0.20518318,-0.0058651585,chain_2
-0.18794256,-0.007865184,chain_2
-0.18581356,-0.009437641,chain_2
-0.18685974,-0.0055840486,chain_2
-0.18414432,-0.008952481,chain_2
-0.17552675,-0.008603778,chain_2
-0.1877378,-0.01585058,chain_2
-0.19772302,-0.011205584,chain_2
-0.19874226,-0.013406998,chain_2
-0.19312356,-0.011455373,chain_2
-0.1949577,-0.009233952,chain_2
-0.2053867,-0.00687606,chain_2
-0.19183004,-0.008616365,chain_2
-0.18335454,-0.005478124,chain_2
-0.19821152,-0.008441727,chain_2
-0.19082303,-0.004263469,chain_2
-0.19751158,-0.010765325,chain_2
-0.20003508,-0.0110309515,chain_2
-0.19353265,-0.010949184,chain_2
-0.19459853,-0.010316818,chain_2
-0.1964214,-0.0037739552,chain_2
-0.20361324,-0.0076604076,chain_2
-0.1841456,-0.0069455258,chain_2
-0.18260077,-0.008553014,chain_2
-0.18843797,-0.008633083,chain_2
-0.19043757,-0.006239004,chain_2
-0.1916662,-0.008280186,chain_2
-0.19294119,-0.003704418,chain_2
-0.19975534,-0.0107153915,chain_2
-0.19125123,-0.015109591,chain_2
-0.18674934,-0.0091972705,chain_2
-0.18518144,-0.006897242,chain_2
-0.18406014,-0.009830814,chain_2
-0.20227766,-0.009972883,chain_2
-0.19388282,-0.0053607477,chain_2
-0.20089073,-0.0072615007,chain_2
-0.19233641,-0.006858644,chain_2
-0.20194173,-0.008994209,chain_2
-0.20117253,-0.008528686,chain_2
-0.19244191,-0.0060102125,chain_2
-0.2126419,-0.0073244767,chain_2
-0.21334094,-0.0057809153,chain_2
-0.20993315,-0.010843591,chain_2
-0.19648248,-0.0066084107,chain_2
-0.19313672,-0.009208101,chain_2
-0.20373291,-0.005184657,chain_2
-0.19339895,-0.007798822,chain_2
-0.1877252,-0.005954711,chain_2
-0.1988595,-0.006499448,chain_2
-0.19523115,-0.01616973,chain_2
-0.20699541,-0.0023425906,chain_2
-0.20699541,-0.0023425906,chain_2
-0.20691226,-0.0045848177,chain_2
-0.2065427,-0.009276956,chain_2
-0.18646866,-0.010330114,chain_2
-0.18914068,-0.007925715,chain_2
-0.207078,-0.009337098,chain_2
-0.20690522,-0.0068819057,chain_2
-0.20778874,-0.006701254,chain_2
-0.20303482,-0.0043674437,chain_2
-0.20661363,-0.007675183,chain_2
-0.21161585,-0.008958964,chain_2
-0.20502344,-0.006439057,chain_2
-0.21039878,-0.0059064776,chain_2
-0.18387759,-0.007993962,chain_2
-0.18558684,-0.012169264,chain_2
-0.175275,-0.0069349227,chain_2
-0.17407723,-0.0062495647,chain_2
-0.19026166,-0.008524139,chain_2
-0.19728257,-0.008421371,chain_2
-0.19656649,-0.00799698,chain_2
-0.1863519,-0.009887962,chain_2
-0.18805346,-0.0047392435,chain_2
-0.18974435,-0.008481761,chain_2
-0.18369806,-0.015391298,chain_2
-0.17833485,-0.01579893,chain_2
-0.19598722,-0.005754785,chain_2
-0.19562724,-0.0041411975,chain_2
-0.19562724,-0.0041411975,chain_2
-0.1685829,-0.010724568,chain_2
-0.16723542,-0.010507587,chain_2
-0.18652397,-0.0053367866,chain_2
-0.19065313,-0.0076349135,chain_2
-0.19160841,-0.0071723345,chain_2
-0.19506027,-0.010193183,chain_2
-0.185384,-0.005823953,chain_2
-0.18042065,-0.009405042,chain_2
-0.18879849,-0.011774134,chain_2
-0.18976983,-0.013014387,chain_2
-0.18664952,-0.009601071,chain_2
-0.18652745,-0.009435374,chain_2
-0.18742166,-0.009143226,chain_2
-0.19679075,-0.008952469,chain_2
-0.19373985,-0.0059784423,chain_2
-0.1910962,-0.008928853,chain_2
-0.20050088,-0.003697758,chain_2
-0.19635305,-0.00848966,chain_2
-0.19975227,-0.005573988,chain_2
-0.19705996,-0.008302252,chain_2
-0.18945818,-0.005554071,chain_2
-0.18945818,-0.005554071,chain_2
-0.2020858,-0.009415977,chain_2
-0.2059994,-0.009699618,chain_2
-0.201541,-0.010886815,chain_2
-0.20408952,-0.008039217,chain_2
-0.20048776,-0.007834282,chain_2
-0.19327138,-0.008909359,chain_2
-0.19842118,-0.007383883,chain_2
-0.21188977,-0.008551933,chain_2
-0.20734735,-0.010282202,chain_2
-0.17841448,-0.0077144923,chain_2
-0.20515022,-0.0041678315,chain_2
-0.20365718,-0.0077758245,chain_2
-0.19107506,-0.0061168275,chain_2
-0.20093516,-0.0053780363,chain_2
-0.20364766,-0.007178435,chain_2
-0.20596054,-0.00648998,chain_2
-0.2021599,-0.0070656496,chain_2
-0.19622046,-0.006968584,chain_2
-0.18496414,-0.0053072115,chain_2
-0.19980216,-0.010344592,chain_2
-0.196248,-0.0050442843,chain_2
-0.19778496,-0.0037037814,chain_2
-0.19778496,-0.0037037814,chain_2
-0.20599322,-0.008610589,chain_2
-0.20170285,-0.012077885,chain_2
-0.20068501,-0.0027930508,chain_2
-0.19989446,-0.0052916333,chain_2
-0.17797235,-0.008726652,chain_2
-0.18987443,-0.014346053,chain_2
-0.18815766,-0.0109224655,chain_2
-0.19171186,-0.012257234,chain_2
-0.1892494,-0.013000407,chain_2
-0.19480921,-0.004333286,chain_2
-0.19217856,-0.008409431,chain_2
-0.20700741,-0.0074431086,chain_2
-0.19224921,-0.007545466,chain_2
-0.17630285,-0.0066673616,chain_2
-0.18171991,-0.0077303993,chain_2
-0.19194613,-0.0037837038,chain_2
-0.20104817,-0.005278727,chain_2
-0.20115061,-0.0039995266,chain_2
-0.18192007,-0.009243475,chain_2
-0.19107768,-0.0033367542,chain_2
-0.19357713,-0.0036806094,chain_2
-0.19489902,-0.0047565787,chain_2
-0.1926256,-0.009602714,chain_2
-0.19258532,-0.013250603,chain_2
-0.20099992,-0.011759912,chain_2
-0.19492418,-0.0082309,chain_2
-0.18501051,-0.0073630596,chain_2
-0.18468827,-0.006640456,chain_2
-0.1950364,-0.009249174,chain_2
-0.19153756,-0.0052707894,chain_2
-0.17705888,-0.008637368,chain_2
-0.18045422,-0.008727153,chain_2
-0.19235104,-0.008715547,chain_2
-0.18844116,-0.012417024,chain_2
-0.17973807,-0.011497823,chain_2
-0.21027967,-0.010322103,chain_2
-0.19893563,-0.0040183757,chain_2
-0.19712591,-0.010429924,chain_2
-0.19785471,-0.0064349575,chain_2
-0.19188859,-0.0068845022,chain_2
-0.19569786,-0.012366755,chain_2
-0.19556732,-0.006125746,chain_2
-0.19554387,-0.006361524,chain_2
-0.20002894,-0.007301676,chain_2
-0.21117303,-0.005939199,chain_2
-0.21184829,-0.007624698,chain_2
-0.20574118,-0.0046268078,chain_2
-0.19164066,-0.007902305,chain_2
-0.17804877,-0.010055045,chain_2
-0.20172945,-0.008101562,chain_2
-0.20656893,-0.009105717,chain_2
-0.19082563,-0.004763265,chain_2
-0.19082563,-0.004763265,chain_2
-0.19344111,-0.006513877,chain_2
-0.20647946,-0.009285294,chain_2
-0.19932026,-0.007055326,chain_2
-0.2072427,-0.010465628,chain_2
-0.20556669,-0.009328059,chain_2
-0.20091814,-0.0067944974,chain_2
-0.19636565,-0.008741589,chain_2
-0.20476541,-0.006250727,chain_2
-0.20665091,-0.0070972918,chain_2
-0.19530976,-0.008592584,chain_2
-0.19894204,-0.0065627918,chain_2
-0.19281283,-0.0064601204,chain_2
-0.19041044,-0.0068080225,chain_2
-0.20716721,-0.008642983,chain_2
-0.2031361,-0.005916526,chain_2
-0.20896566,-0.007152263,chain_2
-0.19779862,-0.0074925767,chain_2
-0.19737464,-0.010096487,chain_2
-0.20179135,-0.004320509,chain_2
-0.20311584,-0.008975234,chain_2
-0.20332438,-0.008146625,chain_2
-0.21697485,-0.0075205103,chain_2
-0.19940415,-0.0071884627,chain_2
-0.19682145,-0.009911908,chain_2
-0.18320747,-0.0058504916,chain_2
-0.18777367,-0.009820147,chain_2
-0.18750939,-0.009847779,chain_2
-0.19402893,-0.015504491,chain_2
-0.19389851,-0.0128692165,chain_2
-0.21469612,-0.0034364257,chain_2
-0.21741492,-0.009822151,chain_2
-0.19046511,-0.0060822275,chain_2
-0.1896176,-0.0067915968,chain_2
-0.18343593,-0.009420743,chain_2
-0.19235449,-0.005004985,chain_2
-0.19051372,-0.007529404,chain_2
-0.19123779,-0.011825183,chain_2
-0.19936465,-0.012487893,chain_2
-0.19828962,-0.011306587,chain_2
-0.19055174,-0.0113939615,chain_2
-0.18873823,-0.009129902,chain_2
-0.18772507,-0.010036341,chain_2
-0.18848725,-0.005690529,chain_2
-0.18841472,-0.005508988,chain_2
-0.19099258,-0.0077107837,chain_2
-0.18738043,-0.0046440503,chain_2
-0.18059435,-0.009396654,chain_2
-0.17654036,-0.012049975,chain_2
-0.21632789,-0.012618671,chain_2
-0.22095181,-0.0070746066,chain_2
-0.20965777,-0.007875053,chain_2
-0.21179236,-0.007360557,chain_2
-0.227504,-0.0070969416,chain_2
-0.22606185,-0.0063006943,chain_2
-0.22606185,-0.0063006943,chain_2
-0.21789186,-0.00638042,chain_2
-0.17128068,-0.011688991,chain_2
-0.17531267,-0.0076291813,chain_2
-0.19391303,-0.009422863,chain_2
-0.18949425,-0.0049543544,chain_2
-0.1903475,-0.0061123795,chain_2
-0.19818766,-0.007499833,chain_2
-0.18078287,-0.0047679683,chain_2
-0.1932565,-0.007838343,chain_2
-0.1968889,-0.005770255,chain_2
-0.20436235,-0.0086434,chain_2
-0.21034603,-0.007300716,chain_2
-0.21006908,-0.007584396,chain_2
-0.17662326,-0.0071737613,chain_2
-0.17532292,-0.010892333,chain_2
-0.17867856,-0.0076368274,chain_2
-0.19593196,-0.0064238436,chain_2
-0.20073447,-0.012963476,chain_2
-0.19827366,-0.004266559,chain_2
-0.19722705,-0.0050849537,chain_2
-0.19901131,-0.010313534,chain_2
-0.19496498,-0.0061741276,chain_2
-0.19542332,-0.009835375,chain_2
-0.19756147,-0.009437423,chain_2
-0.18346211,-0.0054847905,chain_2
-0.18653065,-0.009838807,chain_2
-0.19559722,-0.0040904083,chain_2
-0.19512038,-0.009552467,chain_2
-0.19155364,-0.009953069,chain_2
-0.17840794,-0.008053631,chain_2
-0.19389051,-0.0043519973,chain_2
-0.19389051,-0.0043519973,chain_2
-0.18493016,-0.0046920115,chain_2
-0.19881348,-0.008032638,chain_2
-0.19608438,-0.0048525883,chain_2
-0.19754419,-0.009474703,chain_2
-0.17747028,-0.005344619,chain_2
-0.19753736,-0.008812161,chain_2
-0.19909121,-0.006819554,chain_2
-0.20228669,-0.0057119965,chain_2
-0.20901762,-0.0050977557,chain_2
-0.21367452,-0.007907544,chain_2
-0.20683497,-0.008156487,chain_2
-0.19577506,-0.007246608,chain_2
-0.21175268,-0.007960181,chain_2
-0.17529054,-0.00945089,chain_2
-0.20288868,-0.007709186,chain_2
-0.19272321,-0.010784127,chain_2
-0.19013618,-0.0060886783,chain_2
-0.19873382,-0.006558828,chain_2
-0.18144216,-0.006721061,chain_2
-0.18144216,-0.006721061,chain_2
-0.19655856,-0.011975498,chain_2
-0.19585744,-0.011012406,chain_2
-0.19585744,-0.011012406,chain_2
-0.20062517,-0.0062341816,chain_2
-0.19865103,-0.007307189,chain_2
-0.17401902,-0.012418207,chain_2
-0.19331089,-0.0059483717,chain_2
-0.1879765,-0.0063951947,chain_2
-0.19233474,-0.005827877,chain_2
-0.19042015,-0.0068254415,chain_2
-0.19175641,-0.007975017,chain_2
-0.1972404,-0.0043234383,chain_2
-0.17791092,-0.007587951,chain_2
-0.17327923,-0.00913309,chain_2
-0.17583628,-0.007257444,chain_2
-0.19848265,-0.006093251,chain_2
-0.19747481,-0.0032548679,chain_2
-0.18797398,-0.009129819,chain_2
-0.1912144,-0.008903294,chain_2
-0.1797818,-0.0054620313,chain_2
-0.18021375,-0.010035528,chain_2
-0.1760304,-0.0061326,chain_2
-0.17667381,-0.012585566,chain_2
-0.18184097,-0.011444135,chain_2
-0.19275372,-0.006137115,chain_2
-0.19907072,-0.008101069,chain_2
-0.18335709,-0.005843014,chain_2
-0.18620141,-0.010844555,chain_2
-0.19041522,-0.0058430317,chain_2
-0.20752552,-0.006452995,chain_2
-0.17721416,-0.008434792,chain_2
-0.16981517,-0.0072562266,chain_2
-0.17747469,-0.008059253,chain_2
-0.20279703,-0.010635039,chain_2
-0.20200013,-0.011353804,chain_2
-0.21335025,-0.010408811,chain_2
-0.21315396,-0.004973422,chain_2
-0.19920473,-0.0053223683,chain_2
-0.19862932,-0.007161368,chain_2
-0.19862932,-0.007161368,chain_2
-0.19770558,-0.0069451206,chain_2
-0.19865851,-0.0063905073,chain_2
-0.19533505,-0.009502869,chain_2
-0.18501447,-0.003838961,chain_2
-0.19868983,-0.008382352,chain_2
-0.19856508,-0.004839542,chain_2
-0.18782012,-0.0074115973,chain_2
-0.17931019,-0.008177629,chain_2
-0.18116745,-0.0073762666,chain_2
-0.18694356,-0.009700318,chain_2
-0.18578792,-0.0046742987,chain_2
-0.18383737,-0.0072221123,chain_2
-0.2031008,-0.010225567,chain_2
-0.20032026,-0.0075174104,chain_2
-0.1962951,-0.008049307,chain_2
-0.19651516,-0.0077027297,chain_2
-0.19119234,-0.009889521,chain_2
-0.19159314,-0.009671795,chain_2
-0.19147888,-0.009945455,chain_2
-0.17850256,-0.014157564,chain_2
-0.17778838,-0.0145069985,chain_2
-0.17309941,-0.0070389896,chain_2
-0.18203975,-0.012011111,chain_2
-0.18442437,-0.0068359226,chain_2
-0.19028226,-0.0054375734,chain_2
-0.2033276,-0.010041901,chain_2
-0.2036695,-0.006404636,chain_2
-0.20124815,-0.009426974,chain_2
